User,Title,Year,Rating
andrzej_hania_b,American Pie,1999,7.0
andrzej_hania_b,Batman - Początek,2005,8.0
andrzej_hania_b,Igrzyska śmierci,2012,7.0
andrzej_hania_b,Zjawa,2015,8.0
andrzej_hania_b,Iluzja,2013,7.0
andrzej_hania_b,Deadpool,2016,8.0
andrzej_hania_b,Wywiad z wampirem,1994,8.0
andrzej_hania_b,Człowiek z blizną,1983,8.0
andrzej_hania_b,Czarny łabędź,2010,8.0
andrzej_hania_b,Pamiętnik,2004,9.0
andrzej_hania_b,Stowarzyszenie Umarłych Poetów,1989,8.0
andrzej_hania_b,Jestem legendą,2007,8.0
andrzej_hania_b,Lot nad kukułczym gniazdem,1975,9.0
andrzej_hania_b,Kod da Vinci,2006,8.0
andrzej_hania_b,Dzień świra,2002,9.0
andrzej_hania_b,Kac Vegas,2009,7.0
andrzej_hania_b,Avatar,2009,7.0
andrzej_hania_b,Matrix,1999,8.0
andrzej_hania_b,Łowca i Królowa Lodu,2016,7.0
andrzej_hania_b,Opowieści z Narnii: Książę Kaspian,2008,7.0
andrzej_hania_b,Noc w muzeum,2006,7.0
andrzej_hania_b,Ted 2,2015,6.0
andrzej_hania_b,Starcie tytanów,2010,7.0
andrzej_hania_b,Warcraft: Początek,2016,7.0
andrzej_hania_b,Mumia,1999,8.0
andrzej_hania_b,Książę Persji: Piaski czasu,2010,8.0
andrzej_hania_b,Ghost Rider,2007,9.0
andrzej_hania_b,Królewna Śnieżka i Łowca,2012,7.0
andrzej_hania_b,Thor: Ragnarok,2017,6.0
andrzej_hania_b,Thor: Mroczny świat,2013,8.0
andrzej_hania_b,Doktor Strange,2016,7.0
andrzej_hania_b,Jumanji,1995,7.0
andrzej_hania_b,Piraci z Karaibów: Zemsta Salazara,2017,8.0
andrzej_hania_b,Czarownica,2014,8.0
andrzej_hania_b,Fantastyczne zwierzęta i jak je znaleźć,2016,8.0
andrzej_hania_b,Hancock,2008,8.0
andrzej_hania_b,"Opowieści z Narnii: Lew, czarownica i stara szafa",2005,8.0
andrzej_hania_b,Harry Potter i Komnata Tajemnic,2002,9.0
andrzej_hania_b,Ted,2012,7.0
andrzej_hania_b,Constantine,2005,8.0
andrzej_hania_b,Harry Potter i Książę Półkrwi,2009,9.0
andrzej_hania_b,Harry Potter i Zakon Feniksa,2007,9.0
andrzej_hania_b,Maska,1994,7.0
andrzej_hania_b,Harry Potter i Insygnia Śmierci: Część I,2010,9.0
andrzej_hania_b,Piraci z Karaibów: Na nieznanych wodach,2011,9.0
andrzej_hania_b,Labirynt fauna,2006,9.0
andrzej_hania_b,Joe Black,1998,8.0
andrzej_hania_b,Harry Potter i Insygnia Śmierci: Część II,2011,9.0
andrzej_hania_b,Charlie i fabryka czekolady,2005,9.0
andrzej_hania_b,Hobbit: Pustkowie Smauga,2013,8.0
andrzej_hania_b,Harry Potter i Czara Ognia,2005,9.0
andrzej_hania_b,Harry Potter i więzień Azkabanu,2004,9.0
andrzej_hania_b,Piraci z Karaibów: Na krańcu świata,2007,9.0
andrzej_hania_b,Harry Potter i Kamień Filozoficzny,2001,9.0
andrzej_hania_b,Piraci z Karaibów: Skrzynia umarlaka,2006,9.0
andrzej_hania_b,Alicja w Krainie Czarów,2010,8.0
andrzej_hania_b,Piraci z Karaibów: Klątwa Czarnej Perły,2003,9.0
andrzej_hania_b,Mama,2013,7.0
andrzej_hania_b,Hobbit: Niezwykła podróż,2012,8.0
andrzej_hania_b,Kill Bill,2003,8.0
andrzej_hania_b,The Grudge - Klątwa,2004,8.0
andrzej_hania_b,The Ring,2002,8.0
andrzej_hania_b,Nausicaä z Doliny Wiatru,1984,9.0
andrzej_hania_b,On Your Mark,1995,9.0
andrzej_hania_b,Narzeczona dla kota,2002,8.0
andrzej_hania_b,Księżniczka Mononoke,1997,9.0
andrzej_hania_b,Ruchomy zamek Hauru,2004,8.0
andrzej_hania_b,Laputa – podniebny zamek,1986,8.0
andrzej_hania_b,Mój sąsiad Totoro,1988,9.0
andrzej_hania_b,Grobowiec świetlików,1988,9.0
andrzej_hania_b,Spirited Away: W krainie Bogów,2001,9.0
andrzej_hania_b,Gwiezdne wojny: Ostatni Jedi,2017,8.0
andrzej_hania_b,Han Solo: Gwiezdne wojny - historie,2018,8.0
andrzej_hania_b,Łotr 1. Gwiezdne wojny - historie,2016,7.0
andrzej_hania_b,Gwiezdne wojny: Część II - Atak klonów,2002,9.0
andrzej_hania_b,Gwiezdne wojny: Część III - Zemsta Sithów,2005,9.0
andrzej_hania_b,Gwiezdne wojny: Przebudzenie Mocy,2015,7.0
andrzej_hania_b,Gwiezdne wojny: Część I - Mroczne widmo,1999,9.0
andrzej_hania_b,Gwiezdne wojny: Część VI - Powrót Jedi,1983,9.0
andrzej_hania_b,Gwiezdne wojny: Część V - Imperium kontratakuje,1980,9.0
andrzej_hania_b,Gwiezdne wojny: Część IV - Nowa nadzieja,1977,9.0
andrzej_hania_b,Blade: Mroczna Trójca,2004,7.0
andrzej_hania_b,Blade: Wieczny łowca II,2002,9.0
andrzej_hania_b,Blade - Wieczny łowca,1998,9.0
andrzej_hania_b,Blade Runner 2049,2017,9.0
andrzej_hania_b,Punisher,2004,9.0
andrzej_hania_b,Daredevil,2003,8.0
andrzej_hania_b,Eragon,2006,8.0
andrzej_hania_b,Władca Pierścieni: Dwie wieże,2002,9.0
andrzej_hania_b,Władca Pierścieni: Powrót króla,2003,9.0
andrzej_hania_b,Władca Pierścieni: Drużyna Pierścienia,2001,9.0
andrzej_hania_b,Incredible Hulk,2008,7.0
andrzej_hania_b,Niesamowity Spider-Man,2012,8.0
andrzej_hania_b,Spider-Man,2002,9.0
andrzej_hania_b,Iron Man 3,2013,7.0
andrzej_hania_b,Iron Man 2,2010,8.0
andrzej_hania_b,Iron Man,2008,8.0
andrzej_hania_b,Mroczny Rycerz,2008,9.0
andrzej_hania_b,Czarna Pantera,2018,8.0
andrzej_hania_b,Pulp Fiction,1994,8.0
andrzej_hania_b,Most do Terabithii,2007,9.0
andrzej_hania_b,Gwiezdny pył,2007,9.0
andrzej_hania_b,Koń wodny: Legenda głębin,2007,7.0
andrzej_hania_b,Mad Max 2 - Wojownik szos,1981,8.0
andrzej_hania_b,Mad Max,1979,6.0
andrzej_hania_b,Dżungla,2017,8.0
andrzej_hania_b,"Jako w piekle, tak i na Ziemi",2014,8.0
andrzej_hania_b,Las samobójców,2016,3.0
andrzej_hania_b,Ojciec chrzestny III,1990,9.0
andrzej_hania_b,Ojciec chrzestny II,1974,9.0
andrzej_hania_b,Forrest Gump,1994,8.0
andrzej_hania_b,Skazani na Shawshank,1994,9.0
andrzej_hania_b,Baby Driver,2017,7.0
andrzej_hania_b,The Human Centipede III (Final Sequence),2015,4.0
andrzej_hania_b,Ludzka stonoga 2,2011,10.0
andrzej_hania_b,Ludzka stonoga,2009,8.0
andrzej_hania_b,Sinister II,2015,6.0
andrzej_hania_b,Sinister,2012,7.0
andrzej_hania_b,Ojciec chrzestny,1972,8.0
andrzej_hania_b,Nie otwieraj oczu,2018,6.0
andrzej_hania_b,Zakonnica,2018,6.0
andrzej_hania_b,Łowca trolli,2010,6.0
andrzej_hania_b,Anihilacja,2018,7.0
anna_maria352,To wspaniałe życie,1946,7.0
anna_maria352,Wysoka dziewczyna,2019,10.0
anna_maria352,Boże Ciało,2019,8.0
anna_maria352,Joker,2019,8.0
anna_maria352,Zabójcy bażantów,2014,9.0
anna_maria352,Pokot,2017,7.0
anna_maria352,Green Book,2018,8.0
anna_maria352,Lobster,2015,4.0
anna_maria352,Vice,2018,8.0
anna_maria352,Teraz albo nigdy,2018,7.0
anna_maria352,Czarne lustro: Bandersnatch,2018,4.0
anna_maria352,Nie otwieraj oczu,2018,3.0
anna_maria352,Dama w vanie,2015,9.0
anna_maria352,Top Gun,1986,4.0
anna_maria352,Ex Machina,2015,7.0
anna_maria352,Bilet na Księżyc,2013,7.0
anna_maria352,Roma,2018,6.0
anna_maria352,Der Dibuk,1937,6.0
anna_maria352,Zimna wojna,2018,10.0
anna_maria352,Paterson,2016,7.0
anna_maria352,Hiszpański temperament,2014,7.0
anna_maria352,Mężczyzna imieniem Ove,2015,8.0
anna_maria352,Człowiek z magicznym pudełkiem,2017,9.0
anna_maria352,Krótki film o miłości,1988,10.0
anna_maria352,Przypadek,1981,10.0
anna_maria352,Prawdziwa historia,2017,10.0
anna_maria352,Wstręt,1965,9.0
anna_maria352,mother!,2017,8.0
anna_maria352,Suburbicon,2017,8.0
anna_maria352,53 wojny,2018,9.0
antek_dabrowski_14,Przekręt,2000,8.0
antek_dabrowski_14,Szeregowiec Ryan,1998,8.0
antek_dabrowski_14,MASH,1970,9.0
antek_dabrowski_14,Numer 23,2007,8.0
antek_dabrowski_14,21,2008,7.0
antek_dabrowski_14,Blues Brothers 2000,1998,7.0
antek_dabrowski_14,Blues Brothers,1980,9.0
antek_dabrowski_14,Requiem dla snu,2000,8.0
antek_dabrowski_14,Zielona mila,1999,10.0
antek_dabrowski_14,Wielki Szu,1982,7.0
antek_dabrowski_14,C.K. Dezerterzy,1985,8.0
antek_dabrowski_14,"Vabank II, czyli riposta",1984,8.0
antek_dabrowski_14,Psy,1992,9.0
antek_dabrowski_14,Chłopaki nie płaczą,2000,9.0
antek_dabrowski_14,Symetria,2003,8.0
antek_dabrowski_14,Kiler,1997,8.0
antek_dabrowski_14,Prestiż,2006,8.0
antek_dabrowski_14,Leon zawodowiec,1994,9.0
antek_dabrowski_14,Incepcja,2010,8.0
antek_dabrowski_14,Forrest Gump,1994,9.0
antek_dabrowski_14,Łowca jeleni,1978,9.0
antek_dabrowski_14,Gladiator,2000,8.0
antek_dabrowski_14,Pluton,1986,9.0
antek_dabrowski_14,Gran Torino,2008,9.0
antek_dabrowski_14,Piękny umysł,2001,6.0
antek_dabrowski_14,Chłopcy z ferajny,1990,7.0
antek_dabrowski_14,Django,2012,8.0
antek_dabrowski_14,Pulp Fiction,1994,9.0
antek_dabrowski_14,Wszystko za życie,2007,10.0
antek_dabrowski_14,Ojciec chrzestny II,1974,8.0
antek_dabrowski_14,Ojciec chrzestny,1972,10.0
antek_dabrowski_14,Skazani na Shawshank,1994,10.0
arvchii,The Visitor,2022,3.0
arvchii,"Glass Onion: Film z serii ""Na noże""",2022,6.0
arvchii,Egzorcyzmy siostry Ann,2022,4.0
arvchii,Kalendarz adwentowy,2020,6.0
arvchii,Ania,2022,7.0
arvchii,Krzywe linie Boga,2022,5.0
arvchii,Johnny,2022,8.0
arvchii,Bilet do raju,2022,6.0
arvchii,Guillermo del Toro: Pinokio,2022,7.0
arvchii,Zaginiona żona,2017,5.0
arvchii,Wizyta u córki,2021,5.0
arvchii,Pokój grozy,2016,4.0
arvchii,Amsterdam,2022,6.0
arvchii,Enola Holmes 2,2022,6.0
arvchii,Gilbert Chikli: Oszust w masce,2022,5.0
arvchii,Kacper II: Początek straszenia,1997,5.0
arvchii,"A oni dalej grzeszą, dobry Boże!",2021,6.0
arvchii,Ghislaine Maxwell: Obrzydliwie bogata,2022,6.0
arvchii,Patrz jak kręcą,2022,6.0
arvchii,"Powodzenia, Leo Grande",2022,6.0
arvchii,"Nie martw się, kochanie",2022,6.0
arvchii,Na Zachodzie bez zmian,2022,7.0
arvchii,Goście,2022,6.0
arvchii,Wyrok na życie,2008,6.0
arvchii,Dopaść pielęgniarza zabójcę,2022,6.0
arvchii,Stan Alabama kontra Brittany Smith,2022,5.0
arvchii,Vortex,2021,7.0
arvchii,Masakra w Halloween,2016,4.0
arvchii,Barbarzyńcy,2022,6.0
arvchii,Ostatnia wieczerza,2022,5.0
Ashigaru44,Zanim się pojawiłeś,2016,8.0
Ashigaru44,500 dni miłości,2009,7.0
Ashigaru44,Doktor Strange w multiwersum obłędu,2022,5.0
Ashigaru44,Szybcy i wściekli: Tokio Drift,2006,9.0
Ashigaru44,Symetria,2003,8.0
Ashigaru44,Le Mans '66,2019,8.0
Ashigaru44,Wyścig,2013,7.0
Ashigaru44,Twój Vincent,2017,8.0
Ashigaru44,Katedra,2002,9.0
Ashigaru44,Bohemian Rhapsody,2018,8.0
Ashigaru44,Avengers: Koniec gry,2019,8.0
Ashigaru44,Spirited Away: W krainie Bogów,2001,9.0
Ashigaru44,Avengers: Wojna bez granic,2018,7.0
Ashigaru44,Whiplash,2014,9.0
Ashigaru44,Wyspa tajemnic,2010,8.0
Ashigaru44,Zabij to i wyjedź z tego miasta,2019,8.0
Ashigaru44,Nie otwieraj oczu,2018,6.0
Ashigaru44,Pewnego razu... w Hollywood,2019,8.0
Ashigaru44,Dzika droga,2014,8.0
Ashigaru44,Palm Springs,2020,8.0
Ashigaru44,Jeden gniewny człowiek,2021,7.0
Ashigaru44,Diuna,2021,9.0
Ashigaru44,Nie patrz w górę,2021,7.0
Ashigaru44,"Tamte dni, tamte noce",2017,8.0
Ashigaru44,Avengers,2012,6.0
Ashigaru44,Django,2012,9.0
Ashigaru44,Kobiety mafii,2018,1.0
Ashigaru44,Plagi Breslau,2018,1.0
Ashigaru44,Pitbull. Niebezpieczne kobiety,2016,7.0
Ashigaru44,Pitbull. Nowe porządki,2016,6.0
Ashigaru44,Kobiety mafii 2,2019,1.0
Ashigaru44,PitBull,2005,8.0
Ashigaru44,Spider-Man: Bez drogi do domu,2021,8.0
Ashigaru44,Nie czas umierać,2021,10.0
Ashigaru44,Harry Potter i Czara Ognia,2005,7.0
Ashigaru44,Harry Potter i Komnata Tajemnic,2002,7.0
Ashigaru44,Harry Potter i Zakon Feniksa,2007,8.0
Ashigaru44,Harry Potter i więzień Azkabanu,2004,7.0
Ashigaru44,Harry Potter i Kamień Filozoficzny,2001,7.0
Ashigaru44,Harry Potter i Książę Półkrwi,2009,7.0
Ashigaru44,Harry Potter i Insygnia Śmierci: Część I,2010,9.0
Ashigaru44,Charlie,2012,8.0
Ashigaru44,Harry Potter i Insygnia Śmierci: Część II,2011,9.0
Ashigaru44,Piraci z Karaibów: Klątwa Czarnej Perły,2003,7.0
Ashigaru44,Bruce Wszechmogący,2003,7.0
Ashigaru44,Seksmisja,1983,6.0
Ashigaru44,Kac Vegas,2009,9.0
Ashigaru44,Król Lew,1994,7.0
Ashigaru44,Shrek,2001,7.0
Ashigaru44,Dzień świra,2002,8.0
Ashigaru44,Efekt motyla,2004,8.0
Ashigaru44,Kod da Vinci,2006,9.0
Ashigaru44,Jestem legendą,2007,8.0
Ashigaru44,Mroczny Rycerz,2008,9.0
Ashigaru44,Avatar,2009,9.0
Ashigaru44,Niezniszczalni,2010,7.0
Ashigaru44,Matrix,1999,8.0
Ashigaru44,Leon zawodowiec,1994,7.0
Ashigaru44,Zielona mila,1999,9.0
Ashigaru44,Forrest Gump,1994,8.0
Ashigaru44,Władca Pierścieni: Drużyna Pierścienia,2001,9.0
Ashigaru44,Ojciec chrzestny,1972,8.0
asiapl024,Hobbit: Bitwa Pięciu Armii,2014,9.0
asiapl024,Kraina lodu,2013,10.0
asiapl024,Fantastyczna Czwórka: Narodziny Srebrnego Surfera,2007,10.0
asiapl024,Step Up 4 Revolution,2012,8.0
asiapl024,"Kochanie, poznaj moich kumpli",2011,8.0
asiapl024,Kac Vegas w Bangkoku,2011,10.0
asiapl024,Skarb narodów: Księga tajemnic,2007,9.0
asiapl024,Kac Vegas III,2013,10.0
asiapl024,Iron Man 3,2013,10.0
asiapl024,Step Up - Taniec zmysłów,2006,10.0
asiapl024,"Saga ""Zmierzch"": Przed świtem. Część 1",2011,10.0
asiapl024,Step Up 2,2008,10.0
asiapl024,Tylko ciebie chcę,2012,10.0
asiapl024,Tylko mnie kochaj,2006,10.0
asiapl024,To tylko seks,2011,10.0
asiapl024,Trzy metry nad niebem,2010,10.0
asiapl024,The First Time,2012,10.0
asiapl024,Niemożliwe,2012,8.0
asiapl024,Percy Jackson i Bogowie Olimpijscy: Złodziej Pioruna,2010,
asiapl024,Justin Bieber: Never Say Never,2011,10.0
asiapl024,Justin Bieber: Believe,2013,10.0
asiapl024,Millerowie,2013,10.0
asiapl024,Asterix i Obelix: W służbie Jej Królewskiej Mości,2012,7.0
asiapl024,Podróż na Tajemniczą Wyspę,2012,10.0
asiapl024,Kot w butach,2011,
asiapl024,Polowanie na czarownice,2011,10.0
asiapl024,Jak urodzić i nie zwariować,2012,10.0
asiapl024,"Saga ""Zmierzch"": Przed świtem. Część 2",2012,10.0
asiapl024,Królewna Śnieżka i Łowca,2012,9.0
asiapl024,Merida Waleczna,2012,7.0
asiapl024,Ralph Demolka,2012,10.0
asiapl024,Szepty,2011,9.0
asiapl024,Frankenweenie,2012,3.0
asiapl024,Igrzyska śmierci,2012,10.0
asiapl024,Harry Potter i Komnata Tajemnic,2002,10.0
asiapl024,Hobbit: Niezwykła podróż,2012,10.0
asiapl024,Harry Potter i Zakon Feniksa,2007,10.0
asiapl024,Bez mojej zgody,2009,10.0
asiapl024,Harry Potter i Książę Półkrwi,2009,10.0
asiapl024,Władca Pierścieni: Dwie wieże,2002,9.0
asiapl024,Władca Pierścieni: Powrót króla,2003,7.0
asiapl024,Harry Potter i Insygnia Śmierci: Część I,2010,10.0
asiapl024,Hobbit: Pustkowie Smauga,2013,10.0
asiapl024,Harry Potter i Insygnia Śmierci: Część II,2011,
asiapl024,Gwiezdne wojny: Część IV - Nowa nadzieja,1977,6.0
asiapl024,2012,2009,8.0
asiapl024,"Opowieści z Narnii: Lew, czarownica i stara szafa",2005,8.0
asiapl024,Dziennik Bridget Jones,2001,8.0
asiapl024,1408,2007,10.0
asiapl024,Harry Potter i więzień Azkabanu,2004,10.0
asiapl024,Zmierzch,2008,10.0
asiapl024,Harry Potter i Czara Ognia,2005,10.0
asiapl024,Harry Potter i Kamień Filozoficzny,2001,10.0
asiapl024,Batman - Początek,2005,8.0
asiapl024,Alicja w Krainie Czarów,2010,10.0
asiapl024,Spider-Man,2002,9.0
asiapl024,Kevin sam w domu,1990,10.0
asiapl024,Slumdog. Milioner z ulicy,2008,8.0
asiapl024,Władca Pierścieni: Drużyna Pierścienia,2001,10.0
asiapl024,Kac Vegas,2009,10.0
asiapl024,Piraci z Karaibów: Klątwa Czarnej Perły,2003,10.0
asiapl024,Titanic,1997,8.0
asiapl024,Avatar,2009,8.0
asiapl024,Shrek,2001,7.0
Asu_3,Jumanji,1995,10.0
Asu_3,Król Lew,1994,6.0
Asu_3,Piraci z Karaibów: Klątwa Czarnej Perły,2003,10.0
Asu_3,Titanic,1997,9.0
Atricia,Opowieści z Narnii: Podróż Wędrowca do Świtu,2010,9.0
Atricia,Eragon,2006,9.0
Atricia,Shrek Trzeci,2007,10.0
Atricia,Niesamowity Spider-Man,2012,8.0
Atricia,Matrix Rewolucje,2003,10.0
Atricia,Matrix Reaktywacja,2003,10.0
Atricia,Piraci z Karaibów: Na nieznanych wodach,2011,10.0
Atricia,Epoka lodowcowa 3: Era dinozaurów,2009,9.0
Atricia,Jestem numerem cztery,2011,10.0
Atricia,Giganci ze stali,2011,9.0
Atricia,Percy Jackson i Bogowie Olimpijscy: Złodziej Pioruna,2010,10.0
Atricia,Epoka lodowcowa 2: Odwilż,2006,9.0
Atricia,Transformers 3,2011,9.0
Atricia,Shrek 2,2004,9.0
Atricia,Piraci z Karaibów: Skrzynia umarlaka,2006,9.0
Atricia,Piraci z Karaibów: Na krańcu świata,2007,9.0
Atricia,Avengers,2012,10.0
Atricia,Uczeń czarnoksiężnika,2010,10.0
Atricia,Transformers: Zemsta upadłych,2009,9.0
Atricia,Epoka lodowcowa 4: Wędrówka kontynentów,2012,8.0
Atricia,Harry Potter i Komnata Tajemnic,2002,10.0
Atricia,Harry Potter i Zakon Feniksa,2007,10.0
Atricia,Harry Potter i Książę Półkrwi,2009,10.0
Atricia,Harry Potter i Insygnia Śmierci: Część I,2010,10.0
Atricia,Harry Potter i Insygnia Śmierci: Część II,2011,10.0
Atricia,Uprowadzona,2008,9.0
Atricia,Sherlock Holmes,2009,5.0
Atricia,2012,2009,7.0
Atricia,Odlot,2009,7.0
Atricia,Lektor,2008,7.0
Atricia,Alicja w Krainie Czarów,2010,6.0
Atricia,Titanic,1997,8.0
Atricia,Gwiezdne wojny: Część I - Mroczne widmo,1999,6.0
Atricia,Matrix,1999,10.0
Atricia,Gwiezdne wojny: Część IV - Nowa nadzieja,1977,6.0
Atricia,Terminator 2: Dzień sądu,1991,6.0
Atricia,Terminator,1984,6.0
Atricia,Batman,1989,6.0
Atricia,Władca Pierścieni: Drużyna Pierścienia,2001,6.0
Atricia,Seksmisja,1983,6.0
Atricia,Edward Nożycoręki,1990,7.0
Atricia,Kevin sam w domu,1990,8.0
Atricia,Król Lew,1994,9.0
Atricia,Shrek,2001,10.0
Atricia,Spider-Man,2002,6.0
Atricia,Harry Potter i Kamień Filozoficzny,2001,10.0
Atricia,Szybcy i wściekli,2001,7.0
Atricia,Asterix i Obelix: Misja Kleopatra,2002,10.0
Atricia,Epoka lodowcowa,2002,8.0
Atricia,X-Men 2,2003,8.0
Atricia,Harry Potter i więzień Azkabanu,2004,10.0
Atricia,Transporter,2002,5.0
Atricia,Piraci z Karaibów: Klątwa Czarnej Perły,2003,8.0
Atricia,"Ja, robot",2004,10.0
Atricia,Harry Potter i Czara Ognia,2005,10.0
Atricia,Van Helsing,2004,10.0
Atricia,Charlie i fabryka czekolady,2005,6.0
Atricia,Batman - Początek,2005,6.0
Atricia,Madagaskar,2005,8.0
Atricia,Mr. & Mrs. Smith,2005,10.0
Atricia,"Opowieści z Narnii: Lew, czarownica i stara szafa",2005,9.0
Atricia,Iron Man,2008,7.0
Atricia,Ratatuj,2007,6.0
Atricia,Wyspa,2005,7.0
Atricia,13. dzielnica,2004,10.0
Atricia,Toy Story 3,2010,8.0
Atricia,Transformers,2007,9.0
Atricia,Terminator: Ocalenie,2009,6.0
Atricia,Hancock,2008,8.0
Atricia,Jestem legendą,2007,10.0
Atricia,Jumper,2008,10.0
Atricia,Gwiezdny pył,2007,6.0
Atricia,Avatar,2009,10.0
Atricia,Jak wytresować smoka,2010,6.0
Atricia,WALL·E,2008,8.0
Avvely,Podziemny krąg,1999,8.0
Avvely,Siedem,1995,8.0
Avvely,Wołyń,2016,7.0
Avvely,X+Y,2014,7.0
Avvely,Komórka,2004,6.0
Avvely,Iluzja,2013,7.0
Avvely,Pielęgniarka z piekła rodem,2016,6.0
Avvely,Tarzan: Legenda,2016,8.0
Avvely,Tarzan,1999,10.0
Avvely,Pan od muzyki,2004,9.0
Avvely,Ted,2012,7.0
Avvely,Sezon na zabijanie,2013,5.0
Avvely,Cyrk motyli,2009,8.0
Avvely,Wielka Szóstka,2014,8.0
Avvely,Mój przyjaciel Hachiko,2009,8.0
Avvely,Wojownicze żółwie ninja,2014,7.0
Avvely,Odlot,2009,7.0
Avvely,Nowe szaty króla,2000,6.0
Avvely,Król Lew,1994,10.0
Avvely,Kraina lodu,2013,8.0
Avvely,Jak wytresować smoka 2,2014,8.0
Avvely,Jak wytresować smoka,2010,8.0
Avvely,Bogowie,2014,8.0
Avvely,Pulp Fiction,1994,8.0
Avvely,Punisher,2004,7.0
Avvely,Zaginiona dziewczyna,2014,8.0
Avvely,Incepcja,2010,8.0
Avvely,Księga dżungli,2016,8.0
Avvely,Pokój,2015,9.0
Avvely,Whiplash,2014,9.0
Avvely,"Love, Rosie",2014,7.0
Avvely,Zwierzogród,2016,8.0
Avvely,Creed: Narodziny legendy,2015,9.0
Avvely,Amelia,2001,8.0
Avvely,Klucz do wieczności,2015,4.0
Avvely,"Biegnij, chłopcze, biegnij",2013,7.0
Avvely,World War Z,2013,7.0
Avvely,Nietykalni,2011,7.0
Avvely,Ratatuj,2007,7.0
Avvely,Jumanji,1995,6.0
Avvely,2012,2009,5.0
Avvely,Stowarzyszenie Umarłych Poetów,1989,7.0
Avvely,Chłopiec w pasiastej piżamie,2008,8.0
Avvely,Zmierzch,2008,6.0
Avvely,Polowanie,2012,8.0
Avvely,Igrzyska śmierci: Kosogłos. Część 2,2015,8.0
Avvely,W głowie się nie mieści,2015,8.0
Avvely,"Earl i ja, i umierająca dziewczyna",2015,8.0
Avvely,Pianista,2002,8.0
Avvely,Strażnicy Galaktyki,2014,8.0
Avvely,Ant-Man,2015,8.0
Avvely,Interstellar,2014,8.0
Avvely,Jurassic World,2015,5.0
Avvely,Gwiazd naszych wina,2014,9.0
Avvely,Marsjanin,2015,8.0
Avvely,Papierowe miasta,2015,6.0
Avvely,Kingsman: Tajne służby,2014,8.0
banka29,Planeta Singli,2016,8.0
Baranek1234,Diuna,2021,8.0
Baranek1234,Jak zostałem gangsterem. Historia prawdziwa,2019,7.0
Baranek1234,Matrix Zmartwychwstania,2021,5.0
Baranek1234,Venom 2: Carnage,2021,6.0
Baranek1234,Pogromcy duchów. Dziedzictwo,2021,6.0
Baranek1234,Le Mans '66,2019,8.0
Baranek1234,Skandal. Ewenement Molesty,2020,8.0
Baranek1234,Iniemamocni 2,2018,7.0
Baranek1234,Mocna kawa wcale nie jest taka zła,2014,7.0
Baranek1234,Siedem dusz,2008,7.0
Baranek1234,Na noże,2019,6.0
Baranek1234,25 lat niewinności. Sprawa Tomka Komendy,2020,8.0
Baranek1234,Annabelle: Narodziny zła,2017,7.0
Baranek1234,Był sobie pies 2,2019,7.0
Baranek1234,Harry Potter i więzień Azkabanu,2004,8.0
Baranek1234,Nowi mutanci,2020,7.0
Baranek1234,Underdog,2019,6.0
Baranek1234,Bad Boys for Life,2020,7.0
Baranek1234,Psy 3. W imię zasad,2020,6.0
Baranek1234,Mayday,2019,6.0
Baranek1234,Bad Boy,2020,3.0
Baranek1234,Sala samobójców. Hejter,2020,7.0
Baranek1234,Kobiety mafii 2,2019,3.0
Baranek1234,Bliźniak,2019,5.0
Baranek1234,Terminator: Mroczne przeznaczenie,2019,6.0
Baranek1234,Pewnego razu... w Hollywood,2019,7.0
Baranek1234,Rocketman,2019,7.0
Baranek1234,Boże Ciało,2019,7.0
Baranek1234,Kraina lodu II,2019,6.0
Baranek1234,Joker,2019,7.0
barni_13_,Pokuta,2007,9.0
barni_13_,Zimna wojna,2018,8.0
barni_13_,Interstellar,2014,9.0
barni_13_,Zakładnik,2004,7.0
barni_13_,Taksówkarz,1976,7.0
barni_13_,Projekt Koliber,2018,6.0
barni_13_,Sala samobójców. Hejter,2020,9.0
barni_13_,American Psycho,2000,8.0
barni_13_,Ona,2013,9.0
barni_13_,Green Book,2018,8.0
barni_13_,Na noże,2019,7.0
barni_13_,Boże Ciało,2019,9.0
barni_13_,Zasady nie obowiązują,2016,4.0
barni_13_,To właśnie miłość,2003,4.0
barni_13_,Zodiak,2007,7.0
barni_13_,Niezłomny,2014,8.0
barni_13_,La La Land,2016,9.0
barni_13_,Słaby punkt,2007,9.0
barni_13_,Parasite,2019,8.0
barni_13_,Joker,2019,9.0
barni_13_,Coco,2017,9.0
barni_13_,Najlepszy,2017,8.0
barni_13_,Zakochani w Rzymie,2012,6.0
barni_13_,Młoda i piękna,2013,8.0
barni_13_,Sztuka kochania. Historia Michaliny Wisłockiej,2017,8.0
barni_13_,Grand Budapest Hotel,2014,6.0
barni_13_,Wielki Gatsby,2013,7.0
barni_13_,Truman Show,1998,7.0
barni_13_,Całkiem zabawna historia,2010,5.0
barni_13_,Wszystko za życie,2007,9.0
barni_13_,Les Misérables: Nędznicy,2012,8.0
barni_13_,Praktykant,2015,7.0
barni_13_,500 dni miłości,2009,8.0
barni_13_,Pewnego razu... w Hollywood,2019,8.0
barni_13_,Życie jest piękne,1997,9.0
barni_13_,Leon zawodowiec,1994,8.0
barni_13_,Podziemny krąg,1999,9.0
barni_13_,Narodziny gwiazdy,2018,6.0
barni_13_,Służące,2011,8.0
barni_13_,Pokot,2017,8.0
barni_13_,Kler,2018,8.0
barni_13_,Django,2012,9.0
