User,Title,Rating
Freeman47,Śmierć na Nilu,4.0
Freeman47,Enola Holmes 2,6.0
Freeman47,Egzamin,7.0
Freeman47,Black Adam,2.0
Freeman47,Żony ze Stepford,5.0
Freeman47,Chip i Dale: Brygada RR,7.0
Freeman47,Sonic 2. Szybki jak błyskawica,4.0
Freeman47,"Nie martw się, kochanie",5.0
Freeman47,Podwójne morderstwo: Cisza białego miasta,3.0
Freeman47,I twoją matkę też,8.0
Freeman47,Najemnik,3.0
Freeman47,Buzz Astral,5.0
Freeman47,Thor: Miłość i grom,4.0
Freeman47,Samarytanin,5.0
Freeman47,Top Gun: Maverick,9.0
Freeman47,Predator: Prey,7.0
Freeman47,Wieczór kawalerski,5.0
Freeman47,Gray Man,4.0
Freeman47,Jurassic World Dominion,2.0
Freeman47,Doktor Strange w multiwersum obłędu,6.0
Freeman47,Ambulans,2.0
Freeman47,Morbius,2.0
Freeman47,Czarownica: Bajka ludowa z Nowej Anglii,7.0
Freeman47,Uncharted,4.0
Freeman47,Zabójczy koktajl,5.0
Freeman47,To nie wypanda,7.0
frenezjaa,Parasite,10.0
frenezjaa,Hair,9.0
frenezjaa,Szeregowiec Ryan,8.0
frenezjaa,Zapach kobiety,9.0
frenezjaa,"Tamte dni, tamte noce",8.0
frenezjaa,The Social Network,8.0
frenezjaa,Avengers: Wojna bez granic,8.0
frenezjaa,Deadpool 2,9.0
frenezjaa,"Trzy billboardy za Ebbing, Missouri",10.0
frenezjaa,Anihilacja,7.0
frenezjaa,Ukryte piękno,7.0
frenezjaa,Lśnienie,8.0
frenezjaa,Truman Show,8.0
frenezjaa,Czarna Pantera,7.0
frenezjaa,Pełnia życia,6.0
frenezjaa,Joe Black,8.0
frenezjaa,Gwiezdne wojny: Ostatni Jedi,8.0
frenezjaa,Uciekaj!,7.0
frenezjaa,Okja,8.0
frenezjaa,Les Misérables: Nędznicy,8.0
frenezjaa,Pianista,9.0
frenezjaa,Woda dla słoni,8.0
frenezjaa,Wielki Gatsby,7.0
frenezjaa,Adwokat diabła,8.0
frenezjaa,Wind River. Na przeklętej ziemi,7.0
frenezjaa,Tajemnica Brokeback Mountain,8.0
frenezjaa,Lobster,9.0
frenezjaa,Zniewolony. 12 Years a Slave,9.0
frenezjaa,Prestiż,10.0
frenezjaa,Memento,8.0
frenezjaa,Ojciec chrzestny,9.0
frenezjaa,Mechaniczna pomarańcza,10.0
frenezjaa,Baby Driver,9.0
frenezjaa,Azyl,7.0
frenezjaa,Grease,9.0
frenezjaa,Taksówkarz,8.0
frenezjaa,Siedem,9.0
frenezjaa,Manchester by the Sea,9.0
frenezjaa,To,7.0
frenezjaa,Blade Runner 2049,10.0
frenezjaa,To nie jest kraj dla starych ludzi,8.0
frenezjaa,Gwiezdne wojny: Przebudzenie Mocy,9.0
frenezjaa,Łotr 1. Gwiezdne wojny - historie,9.0
frenezjaa,Bogowie ulicy,9.0
frenezjaa,Spider-Man: Homecoming,7.0
frenezjaa,Birdman,9.0
frenezjaa,Destrukcja,6.0
frenezjaa,Bodyguard Zawodowiec,7.0
frenezjaa,Efekt motyla,8.0
frenezjaa,Początek,9.0
frenezjaa,Łowcy głów,8.0
frenezjaa,Donnie Darko,10.0
frenezjaa,Zanim odejdę,6.0
frenezjaa,Uwierz w ducha,8.0
frenezjaa,Interstellar,9.0
frenezjaa,Dunkierka,10.0
frenezjaa,Aż do kości,7.0
frenezjaa,Krwawy diament,8.0
frenezjaa,Zwierzęta nocy,8.0
frenezjaa,Milczenie owiec,9.0
frenezjaa,Cela 211,7.0
frenezjaa,Piękna i Bestia,8.0
frenezjaa,Dwunastu gniewnych ludzi,10.0
frenezjaa,Gwiezdne wojny: Część V - Imperium kontratakuje,9.0
frenezjaa,Gwiezdne wojny: Część IV - Nowa nadzieja,8.0
frenezjaa,Logan: Wolverine,8.0
frenezjaa,Prawdziwy romans,9.0
frenezjaa,Siedem dusz,8.0
frenezjaa,Teoria wszystkiego,8.0
frenezjaa,Wyspa tajemnic,7.0
frenezjaa,Co gryzie Gilberta Grape'a,8.0
frenezjaa,Nice Guys. Równi goście,7.0
frenezjaa,Randka na weselu,5.0
frenezjaa,Dziewczyna z pociągu,6.0
frenezjaa,La La Land,8.0
frenezjaa,Split,8.0
frenezjaa,Inferno,7.0
frenezjaa,Prawo zemsty,7.0
frenezjaa,"Zostań, jeśli kochasz",6.0
frenezjaa,Zanim się pojawiłeś,8.0
frenezjaa,Pasażerowie,7.0
frenezjaa,Sausage Party,6.0
frenezjaa,Nerve,8.0
frenezjaa,Incepcja,10.0
frenezjaa,Zapowiedź,7.0
frenezjaa,Spawn,4.0
frenezjaa,Iluzja 2,7.0
frenezjaa,Predators,6.0
frenezjaa,Obcy - decydujące starcie,7.0
frenezjaa,"Obcy - 8. pasażer ""Nostromo""",7.0
frenezjaa,Mr. & Mrs. Smith,7.0
frenezjaa,Bling Ring,6.0
frenezjaa,Pretty Woman,9.0
frenezjaa,The Duff [#ta brzydka i gruba],5.0
frenezjaa,Mała księżniczka,8.0
frenezjaa,Non-Stop,7.0
frenezjaa,X-Men: Apocalypse,8.0
frenezjaa,Sąsiedzi 2,6.0
frenezjaa,Jason Bourne,6.0
frenezjaa,Legion samobójców,7.0
frenezjaa,X-Men: Pierwsza klasa,7.0
frenezjaa,183 metry strachu,5.0
frenezjaa,Grawitacja,6.0
frenezjaa,Miłość i inne używki,7.0
frenezjaa,Noc oczyszczenia: Anarchia,8.0
frenezjaa,Noc oczyszczenia,8.0
frenezjaa,Psy mafii,5.0
frenezjaa,7 psychopatów,7.0
frenezjaa,Ona,9.0
frenezjaa,Focus,8.0
frenezjaa,Między słowami,9.0
frenezjaa,Kapitan Ameryka: Wojna bohaterów,8.0
frenezjaa,Ugotowany,8.0
frenezjaa,Labirynt,9.0
frenezjaa,Last Minute,1.0
frenezjaa,Gwiezdne wojny: Część II - Atak klonów,8.0
frenezjaa,Gwiezdne wojny: Część I - Mroczne widmo,8.0
frenezjaa,Skarbiec,7.0
frenezjaa,Ten niezręczny moment,5.0
frenezjaa,Iron Man,6.0
frenezjaa,Więzień labiryntu,8.0
frenezjaa,Tron: Dziedzictwo,7.0
frenezjaa,Więzień labiryntu: Próby ognia,6.0
frenezjaa,Fantastyczna Czwórka,6.0
frenezjaa,Klucz do wieczności,7.0
frenezjaa,Kapitan Ameryka: Zimowy Żołnierz,8.0
frenezjaa,Captain America: Pierwsze starcie,8.0
frenezjaa,Ant-Man,8.0
frenezjaa,Mroczny Rycerz powstaje,9.0
frenezjaa,Avengers: Czas Ultrona,8.0
frenezjaa,Avengers,7.0
frenezjaa,Iron Man 3,7.0
frenezjaa,Iron Man 2,8.0
frenezjaa,13 grzechów,4.0
frenezjaa,Rogi,3.0
frenezjaa,Łowca czarownic,3.0
frenezjaa,Demon,6.0
frenezjaa,Taśmy Watykanu,3.0
frenezjaa,Szubienica,6.0
frenezjaa,Kod nieśmiertelności,7.0
frenezjaa,Kill Bill,8.0
frenezjaa,Titanic,9.0
frenezjaa,Avatar,8.0
frenezjaa,Zbuntowana,3.0
frenezjaa,Niezgodna,5.0
frenezjaa,Igrzyska śmierci: Kosogłos. Część 2,7.0
frenezjaa,Igrzyska śmierci: Kosogłos. Część 1,7.0
frenezjaa,Igrzyska śmierci: W pierścieniu ognia,8.0
frenezjaa,Igrzyska śmierci,8.0
frenezjaa,Dawca pamięci,7.0
frenezjaa,Złodziejka książek,8.0
frenezjaa,Batman - Początek,9.0
frenezjaa,Jurassic World,7.0
frenezjaa,Alicja w Krainie Czarów,8.0
frenezjaa,500 dni miłości,8.0
frenezjaa,Pachnidło: Historia mordercy,8.0
frenezjaa,Kamienie na szaniec,8.0
frenezjaa,American Hustle,8.0
frenezjaa,Tylko dla dorosłych,7.0
frenezjaa,Sztuka dorastania,7.0
frenezjaa,Piękna,9.0
frenezjaa,Lucy,7.0
frenezjaa,Ex Machina,8.0
frenezjaa,Życie Pi,7.0
frenezjaa,Poradnik pozytywnego myślenia,7.0
frenezjaa,Dystrykt 9,7.0
frenezjaa,Skazani na Shawshank,10.0
frenezjaa,Mad Max: Na drodze gniewu,8.0
frenezjaa,Palo Alto,8.0
frenezjaa,World War Z,7.0
frenezjaa,Dziewczyna z portretu,10.0
frenezjaa,Zjawa,9.0
frenezjaa,Deadpool,9.0
frenezjaa,Slumdog. Milioner z ulicy,10.0
frenezjaa,Spotlight,9.0
frenezjaa,To właśnie miłość,7.0
frenezjaa,Mr. Nobody,9.0
frenezjaa,Przetrwać w Nowym Jorku,9.0
frenezjaa,"Love, Rosie",8.0
frenezjaa,Iluzja,8.0
frenezjaa,Kolekcjoner kości,8.0
frenezjaa,Snajper,9.0
frenezjaa,Marsjanin,9.0
frenezjaa,Dzikie historie,9.0
frenezjaa,Sędzia,7.0
frenezjaa,Czas na miłość,6.0
frenezjaa,Charlie,7.0
frenezjaa,Podaj dalej,7.0
frenezjaa,Gwiazd naszych wina,6.0
frenezjaa,American Beauty,9.0
frenezjaa,Jestem Bogiem,8.0
frenezjaa,Plan doskonały,9.0
frenezjaa,Gra tajemnic,10.0
frenezjaa,Stowarzyszenie Umarłych Poetów,10.0
frenezjaa,Piraci z Karaibów: Klątwa Czarnej Perły,7.0
frenezjaa,Gra,4.0
frenezjaa,Mroczny Rycerz,9.0
frenezjaa,Infiltracja,10.0
frenezjaa,Władca Pierścieni: Drużyna Pierścienia,9.0
frenezjaa,Władca Pierścieni: Dwie wieże,9.0
frenezjaa,Władca Pierścieni: Powrót króla,9.0
frenezjaa,Czarny łabędź,10.0
frenezjaa,Wilk z Wall Street,10.0
frenezjaa,Hobbit: Niezwykła podróż,9.0
frenezjaa,Dziewczyna z tatuażem,10.0
frenezjaa,Witaj w klubie,9.0
frenezjaa,"Pół żartem, pół serio",7.0
frenezjaa,Sherlock Holmes,8.0
frenezjaa,Piraci z Karaibów: Skrzynia umarlaka,7.0
frenezjaa,Zaginiona dziewczyna,9.0
frenezjaa,Śniadanie u Tiffany'ego,8.0
frenezjaa,"Złap mnie, jeśli potrafisz",9.0
frenezjaa,Blow,8.0
frenezjaa,Filadelfia,10.0
frenezjaa,Pan od muzyki,9.0
frenezjaa,Requiem dla snu,10.0
frenezjaa,Przerwana lekcja muzyki,10.0
frenezjaa,Bogowie,9.0
frenezjaa,Pamiętnik,9.0
frenezjaa,Podziemny krąg,10.0
frenezjaa,Lot nad kukułczym gniazdem,10.0
frenezjaa,Nietykalni,10.0
frenezjaa,Leon zawodowiec,10.0
frenezjaa,Nienawistna ósemka,9.0
frenezjaa,Django,10.0
frenezjaa,Bękarty wojny,10.0
frenezjaa,Wściekłe psy,10.0
frenezjaa,Pulp Fiction,10.0
Fryteczek,Dolores,8.0
Fryteczek,Sala samobójców. Hejter,6.0
Fryteczek,John Wick,7.0
Fryteczek,Bad Boys for Life,7.0
Fryteczek,Bodyguard Zawodowiec,8.0
Fryteczek,Mój sąsiad Totoro,7.0
Fryteczek,Furia,8.0
Fryteczek,Zabijaka,7.0
Fryteczek,Wykiwać klawisza,8.0
Fryteczek,Grimsby,8.0
Fryteczek,Blues Brothers,9.0
Fryteczek,Joker,8.0
Fryteczek,Baby Driver,8.0
Fryteczek,Chłopaki z sąsiedztwa,7.0
Fryteczek,Escape Room,8.0
Fryteczek,But Manitou,8.0
Fryteczek,Ghost in the Shell,7.0
Fryteczek,Kimi no Na wa.,8.0
Fryteczek,Paprika,7.0
Fryteczek,Avengers: Koniec gry,7.0
Fryteczek,Rio Bravo,6.0
Fryteczek,Mały Wielki Człowiek,8.0
Fryteczek,Butch Cassidy i Sundance Kid,8.0
Fryteczek,Bez przebaczenia,7.0
Fryteczek,Pewnego razu na Dzikim Zachodzie,7.0
Fryteczek,Za garść dolarów,7.0
Fryteczek,"Dobry, zły i brzydki",8.0
Fryteczek,Wyścig szczurów,7.0
Fryteczek,Śnieżne psy,7.0
Fryteczek,Wariaci z Karaibów,8.0
Fryteczek,Ruchomy zamek Hauru,7.0
Fryteczek,Babskie wakacje,5.0
Fryteczek,Diukowie Hazzardu,6.0
Fryteczek,Siedmiu wspaniałych,7.0
Fryteczek,Legion samobójców,6.0
Fryteczek,Spider-Man: Homecoming,7.0
Fryteczek,Porachunki,7.0
Fryteczek,Psy mafii,7.0
Fryteczek,Ciężkie czasy,7.0
Fryteczek,Siedmiu wspaniałych,8.0
Fryteczek,Last Vegas,7.0
Fryteczek,Komórka,6.0
Fryteczek,Eksperyment,7.0
Fryteczek,Football Factory,6.0
Fryteczek,nieletni / pełnoletni,6.0
Fryteczek,Agent i pół,8.0
Fryteczek,Rekiny wojny,7.0
Fryteczek,Minionki,6.0
Fryteczek,Król Artur: Legenda miecza,8.0
Fryteczek,"W starym, dobrym stylu",6.0
Fryteczek,Freakonomia ,5.0
Fryteczek,To już jest koniec,7.0
Fryteczek,Policja zastępcza,7.0
Fryteczek,Sztanga i cash,7.0
Fryteczek,Spirited Away: W krainie Bogów,8.0
Fryteczek,Szybcy i wściekli 8,8.0
Fryteczek,Agenci bardzo specjalni,7.0
Fryteczek,Boy,8.0
Fryteczek,Next,7.0
Fryteczek,Fargo,7.0
Fryteczek,Maria Skłodowska-Curie,5.0
Fryteczek,Asy bez kasy,7.0
Fryteczek,Moonlight,6.0
Fryteczek,Zwierzęta nocy,7.0
Fryteczek,Całkiem zabawna historia,7.0
Fryteczek,Przełęcz ocalonych,8.0
Fryteczek,Snowden,7.0
Fryteczek,Następny piątek,7.0
Fryteczek,Siła spokoju,8.0
Fryteczek,Piątek,8.0
Fryteczek,Jackass - świry w akcji,5.0
Fryteczek,Keanu,7.0
Fryteczek,Jackass 3D,6.0
Fryteczek,Za kilka dolarów więcej,9.0
Fryteczek,Straż sąsiedzka,6.0
Fryteczek,Udając gliniarzy,7.0
Fryteczek,Wywiad ze słońcem narodu,7.0
Fryteczek,Czterej bracia,7.0
Fryteczek,Boisko bezdomnych,7.0
Fryteczek,Truman Show,8.0
Fryteczek,Królowie ulicy,7.0
Fryteczek,Operacja Bazyliszek,7.0
Fryteczek,Twardowsky 2.0,8.0
Fryteczek,Destrukcja,8.0
Fryteczek,Przez ciemne zwierciadło,6.0
Fryteczek,Wschodnie obietnice,6.0
Fryteczek,Niezłomny,7.0
Fryteczek,Ogniem i mieczem,7.0
Fryteczek,Tylko mnie kochaj,7.0
Fryteczek,7 krasnoludków - Historia prawdziwa,9.0
Fryteczek,Patologia,6.0
Fryteczek,Człowiek znikąd,8.0
Fryteczek,Zwierzogród,8.0
Fryteczek,Nienawistna ósemka,7.0
Fryteczek,Ostatni bastion,8.0
Fryteczek,Barbershop 2: Z powrotem w interesie,7.0
Fryteczek,Barbershop,7.0
Fryteczek,Iluzja 2,7.0
Fryteczek,Kapitan Ameryka: Wojna bohaterów,8.0
Fryteczek,Batman v Superman: Świt sprawiedliwości,6.0
Fryteczek,Barbershop 3: Na ostro,8.0
Fryteczek,Naciągacze,7.0
Fryteczek,Evan Wszechmogący,8.0
Fryteczek,Ratatuj,7.0
Fryteczek,Deadpool,7.0
Fryteczek,"Klik: I robisz, co chcesz",7.0
Fryteczek,Kung Fu Panda 3,7.0
Fryteczek,Paperman,7.0
Fryteczek,Nice Guys. Równi goście,8.0
Fryteczek,Everest,8.0
Fryteczek,Wstrząs,8.0
Fryteczek,Gwiezdne wojny: Przebudzenie Mocy,7.0
Fryteczek,Bad Boys II,7.0
Fryteczek,Pasja,8.0
Fryteczek,Miłość Larsa,7.0
Fryteczek,Prorok,6.0
Fryteczek,Ostatni Władca Wiatru,6.0
Fryteczek,Ant-Man,6.0
Fryteczek,Wszystko za życie,8.0
Fryteczek,Czeski sen,4.0
Fryteczek,Pakt z diabłem,7.0
Fryteczek,Creed: Narodziny legendy,7.0
Fryteczek,Księga życia,8.0
Fryteczek,Wolny strzelec,7.0
Fryteczek,Zjawa,8.0
Fryteczek,Projekt X,7.0
Fryteczek,Marsjanin,8.0
Fryteczek,Czekolada,8.0
Fryteczek,Big Short,7.0
Fryteczek,Mały Książę,9.0
Fryteczek,Czerwony baron,7.0
Fryteczek,Poradnik pozytywnego myślenia,8.0
Fryteczek,Straszny film 5,8.0
Fryteczek,Układ zamknięty,8.0
Fryteczek,Most szpiegów,8.0
Fryteczek,Ted 2,7.0
Fryteczek,Więzień labiryntu: Próby ognia,7.0
Fryteczek,Sztuka spadania,8.0
Fryteczek,Strażnicy Galaktyki,7.0
Fryteczek,Śmiertelna wyliczanka,6.0
Fryteczek,Legend,8.0
Fryteczek,Harry Potter i Kamień Filozoficzny,7.0
Fryteczek,Karbala,8.0
Fryteczek,Kosmiczny mecz,7.0
Fryteczek,Katedra,8.0
Fryteczek,Madagaskar,8.0
Fryteczek,Hotel Transylwania,8.0
Fryteczek,Troja,7.0
Fryteczek,Straight Outta Compton,8.0
Fryteczek,Do utraty sił,9.0
Fryteczek,Ocean's Twelve: Dogrywka,7.0
Fryteczek,Podziemny krąg,7.0
Fryteczek,Kryptonim U.N.C.L.E.,8.0
Fryteczek,Szefowie wrogowie 2,8.0
Fryteczek,Noc oczyszczenia: Anarchia,5.0
Fryteczek,Uczeń czarnoksiężnika,7.0
Fryteczek,Dar,8.0
Fryteczek,Plan ucieczki,8.0
Fryteczek,Sunset Limited,8.0
Fryteczek,Zbuntowana,8.0
Fryteczek,Strażnicy marzeń,9.0
Fryteczek,Niezniszczalni 3,7.0
Fryteczek,Koszmar z ulicy Wiązów,6.0
Fryteczek,Abraham Lincoln: Łowca wampirów 3D,8.0
Fryteczek,Pingwiny z Madagaskaru,8.0
Fryteczek,Mama,6.0
Fryteczek,Dawca pamięci,8.0
Fryteczek,300: Początek imperium,8.0
Fryteczek,Giganci ze stali,7.0
Fryteczek,Duże dzieci,8.0
Fryteczek,Jestem numerem cztery,8.0
Fryteczek,Faceci w czerni 3,8.0
Fryteczek,Uprowadzona 2,8.0
Fryteczek,Niezniszczalni 2,7.0
Fryteczek,Thor,8.0
Fryteczek,Igrzyska śmierci,8.0
Fryteczek,Seksmisja,8.0
Fryteczek,RRRrrrr!!!,6.0
Fryteczek,Grand Budapest Hotel,8.0
Fryteczek,Ali G,8.0
Fryteczek,Szubienica,5.0
Fryteczek,Gra Endera,8.0
Fryteczek,Punisher,7.0
Fryteczek,Maska,8.0
Fryteczek,Telefon,7.0
Fryteczek,Nowożeńcy,7.0
Fryteczek,Bez reguł,8.0
Fryteczek,xXx,7.0
Fryteczek,Rekrut,7.0
Fryteczek,Gangster Squad. Pogromcy mafii,9.0
Fryteczek,Zrodzony w ogniu,7.0
Fryteczek,Drugie oblicze,8.0
Fryteczek,Szefowie wrogowie,8.0
Fryteczek,Atlas chmur,7.0
Fryteczek,Mamma Mia!,9.0
Fryteczek,Hancock,8.0
Fryteczek,Avengers,7.0
Fryteczek,Kac Vegas w Bangkoku,7.0
Fryteczek,Alicja w Krainie Czarów,8.0
Fryteczek,Ścigani,6.0
Fryteczek,Drive,8.0
Fryteczek,Operacja Argo,9.0
Fryteczek,W krzywym zwierciadle: Strzelając śmiechem,7.0
Fryteczek,Król Lew II: Czas Simby,8.0
Fryteczek,Stalowy gigant,8.0
Fryteczek,Cienki Bolek,7.0
Fryteczek,Poznaj moich Spartan,9.0
Fryteczek,Prawdziwa jazda,8.0
Fryteczek,Transporter 3,6.0
Fryteczek,Mroczny Rycerz,8.0
Fryteczek,Bóg nie umarł,9.0
Fryteczek,Szybcy i wściekli 6,7.0
Fryteczek,Szybcy i wściekli 5,8.0
Fryteczek,Transporter 2,8.0
Fryteczek,Szósty zmysł,8.0
Fryteczek,Piraci z Karaibów: Na nieznanych wodach,8.0
Fryteczek,Kung Fury: Pięści czasu,8.0
Fryteczek,Zombie SS 2,9.0
Fryteczek,Noc w muzeum,8.0
Fryteczek,Annabelle,7.0
Fryteczek,Karate Kid,7.0
Fryteczek,"Za szybcy, za wściekli",8.0
Fryteczek,Szybko i wściekle,8.0
Fryteczek,Superhero,10.0
Fryteczek,Nie zadzieraj z fryzjerem,8.0
Fryteczek,Gwiezdne wojny: Część III - Zemsta Sithów,8.0
Fryteczek,Harry Potter i Insygnia Śmierci: Część II,7.0
Fryteczek,Piraci z Karaibów: Na krańcu świata,8.0
Fryteczek,Braveheart - Waleczne Serce,7.0
Fryteczek,Niezgodna,8.0
Fryteczek,Mad Max: Na drodze gniewu,7.0
Fryteczek,Transformers: Zemsta upadłych,8.0
Fryteczek,Con Air - lot skazańców,6.0
Fryteczek,Avengers: Czas Ultrona,7.0
Fryteczek,Helikopter w ogniu,8.0
Fryteczek,Człowiek na krawędzi,7.0
Fryteczek,22 Jump Street,9.0
Fryteczek,21 Jump Street,9.0
Fryteczek,Szybcy i wściekli 7,8.0
Fryteczek,Zombie SS,7.0
Fryteczek,"Job, czyli ostatnia szara komórka",8.0
Fryteczek,Ted,7.0
Fryteczek,Iluzjonista,8.0
Fryteczek,Terminator,6.0
Fryteczek,Jumper,8.0
Fryteczek,Kibolski świat,7.0
Fryteczek,Koliber,8.0
Fryteczek,Sierota,6.0
Fryteczek,Obecność,7.0
Fryteczek,Hooligans 2: Do ostatniej krwi,8.0
Fryteczek,Hooligans,8.0
Fryteczek,Focus,7.0
Fryteczek,Iluzja,8.0
Fryteczek,V jak Vendetta,8.0
Fryteczek,Slumdog. Milioner z ulicy,8.0
Fryteczek,12 prac Asteriksa,8.0
Fryteczek,Sherlock Holmes: Gra cieni,8.0
Fryteczek,Iron Man,8.0
Fryteczek,Krucjata Bourne'a,8.0
Fryteczek,Plan doskonały,9.0
Fryteczek,Kraina lodu,8.0
Fryteczek,Cyrk motyli,9.0
Fryteczek,Uprowadzona,8.0
Fryteczek,Ip Man,7.0
Fryteczek,Wielki Mike. The Blind Side,8.0
Fryteczek,Sherlock Holmes,8.0
Fryteczek,Piraci z Karaibów: Skrzynia umarlaka,8.0
Fryteczek,"Złap mnie, jeśli potrafisz",9.0
Fryteczek,Dzień świra,8.0
Fryteczek,Jak wytresować smoka,7.0
Fryteczek,W pogoni za szczęściem,8.0
Fryteczek,Gwiezdne wojny: Część VI - Powrót Jedi,8.0
Fryteczek,Gwiezdne wojny: Część V - Imperium kontratakuje,8.0
Fryteczek,Chłopiec w pasiastej piżamie,7.0
Fryteczek,Siedem,8.0
Fryteczek,Charlie i fabryka czekolady,7.0
Fryteczek,Inni,8.0
Fryteczek,Bracia,8.0
Fryteczek,Gwiezdne wojny: Wojny klonów,9.0
Fryteczek,Birdman,8.0
Fryteczek,Prawo zemsty,8.0
Fryteczek,Snowpiercer: Arka przyszłości,8.0
Fryteczek,Ciekawy przypadek Benjamina Buttona,7.0
Fryteczek,Bogowie ulicy,8.0
Fryteczek,Jestem Bogiem,8.0
Fryteczek,Po prostu walcz!,7.0
Fryteczek,Niezniszczalni,7.0
Fryteczek,Ultimatum Bourne'a,9.0
Fryteczek,300,8.0
Fryteczek,Ostatni samuraj,8.0
Fryteczek,Tożsamość Bourne'a,9.0
Fryteczek,Szybcy i wściekli,8.0
Fryteczek,Bad Boys,8.0
Fryteczek,Snajper,8.0
Fryteczek,8 Mila,8.0
Fryteczek,Bez litości,7.0
Fryteczek,Asterix i Obelix: Misja Kleopatra,10.0
Fryteczek,Dyktator,8.0
Fryteczek,"Borat: Podpatrzone w Ameryce, aby Kazachstan rósł w siłę, a ludzie żyli dostatniej",7.0
Fryteczek,Avatar,7.0
Fryteczek,A Haunted House 2,9.0
Fryteczek,Dom bardzo nawiedzony,8.0
Fryteczek,Jestem legendą,8.0
Fryteczek,Włoska robota,7.0
Fryteczek,Wojownik,9.0
Fryteczek,Przekręt,8.0
Fryteczek,Więzień labiryntu,8.0
Fryteczek,Pan życia i śmierci,9.0
Fryteczek,Wiedźmin,7.0
Fryteczek,Hobbit: Niezwykła podróż,9.0
Fryteczek,Hobbit: Pustkowie Smauga,9.0
Fryteczek,Władca Pierścieni: Dwie wieże,10.0
Fryteczek,Władca Pierścieni: Powrót króla,10.0
Fryteczek,Ocalony,9.0
Fryteczek,Księga ocalenia,9.0
Fryteczek,Interstellar,8.0
Fryteczek,Incepcja,9.0
Fryteczek,Grawitacja,8.0
Fryteczek,Uprowadzona 3,7.0
Fryteczek,Opowieści z Narnii: Podróż Wędrowca do Świtu,7.0
Fryteczek,Ocean's Eleven: Ryzykowna gra,8.0
Fryteczek,Ocean's 13,8.0
Fryteczek,Turysta,7.0
Fryteczek,Kac Vegas,9.0
Fryteczek,American Beauty,6.0
Fryteczek,Nietykalni,10.0
Fryteczek,Bruce Wszechmogący,7.0
Fryteczek,Piraci z Karaibów: Klątwa Czarnej Perły,9.0
Fryteczek,Epoka lodowcowa,8.0
Fryteczek,Shrek,8.0
Fryteczek,Król Lew,8.0
Fryteczek,Ojciec chrzestny,9.0
Fryteczek,Władca Pierścieni: Drużyna Pierścienia,10.0
Fryteczek,Skazani na Shawshank,8.0
Fryteczek,Pulp Fiction,7.0
Fryteczek,Forrest Gump,9.0
Fryteczek,Gladiator,8.0
Fryteczek,Zielona mila,10.0
Fryteczek,Leon zawodowiec,9.0
Fryteczek,Matrix,8.0
Fryteczek,Titanic,7.0
Fryteczek,Szeregowiec Ryan,7.0
Fryteczek,Gran Torino,9.0
Fryteczek,Django,8.0
Fryteczek,Bogowie,9.0
Fryteczek,Hobbit: Bitwa Pięciu Armii,10.0
gabrysiam1_1999,Ostatniej nocy w Soho,8.0
gabrysiam1_1999,Marzyciele,8.0
gabrysiam1_1999,Chłopiec w pasiastej piżamie,8.0
gabrysiam1_1999,Zapach kobiety,9.0
gabrysiam1_1999,Pianista,10.0
gabrysiam1_1999,Nietykalni,8.0
gabrysiam1_1999,Czarny łabędź,9.0
gabrysiam1_1999,Wrogowie publiczni,6.0
gabrysiam1_1999,Droga do szczęścia,8.0
gabrysiam1_1999,Kryptonim U.N.C.L.E.,7.0
gabrysiam1_1999,Kiler,8.0
gabrysiam1_1999,Operacja Anthropoid,9.0
gabrysiam1_1999,Buntownik z wyboru,8.0
gabrysiam1_1999,Tajemnica Brokeback Mountain,10.0
gabrysiam1_1999,Upiór w operze,6.0
gabrysiam1_1999,Twój na zawsze,7.0
gabrysiam1_1999,Granice namiętności,7.0
gabrysiam1_1999,Wyspa tajemnic,10.0
gabrysiam1_1999,Truman Show,9.0
gabrysiam1_1999,Split,10.0
gabrysiam1_1999,Zjawa,10.0
gabrysiam1_1999,Zanim się pojawiłeś,9.0
gabrysiam1_1999,Gladiator,10.0
gabrysiam1_1999,Siedem dusz,10.0
gabrysiam1_1999,Pełnia życia,9.0
gabrysiam1_1999,Coco,10.0
gabrysiam1_1999,"Tamte dni, tamte noce",8.0
gabrysiam1_1999,Wołyń,7.0
gabrysiam1_1999,Pearl Harbor,7.0
gabrysiam1_1999,Dunkierka,8.0
Galufa,Świąteczny szok,7.0
Galufa,Noc w raju,
Galufa,Aspiracje,7.0
Galufa,Przyjaciel do końca świata,8.0
Galufa,Kiedy nikt nie patrzy,9.0
Galufa,Dom,8.0
Galufa,Oszustki,8.0
Galufa,Witamy u Rileyów,8.0
Galufa,Pionierzy,8.0
Galufa,Chmara,2.0
Galufa,Dom z koszmarów,6.0
Galufa,Kobieta w oknie,7.0
Galufa,A miało być tak pięknie,6.0
Galufa,Smok życzeń,8.0
Galufa,Uwierzcie mi: Porwanie Lisy McVey,9.0
Galufa,Małe kobietki,8.0
Galufa,David,7.0
Galufa,Zabawa w pochowanego,7.0
Galufa,365 dni,2.0
Galufa,Rytuał,7.0
Galufa,Inni,9.0
Galufa,Ładunek,5.0
Galufa,Dziwak,7.0
Galufa,Dziwak 2,6.0
Galufa,Split,8.0
Galufa,O wszystko zadbam,6.0
Galufa,Zakochany do szaleństwa,5.0
Galufa,Seo-ul seo-ching,7.0
Galufa,Cud w celi nr 7,8.0
